Forecast_Week,Store_ID,SKU_ID,unique_id,Geography,Region,Cluster,Ownership,Category,Sub_Category,Segment,Attribute_Claim,Brand,List_Price_USD,Unit_Cost_USD,LightGBM_Forecast,Forecast_Lower,Forecast_Upper,Final_Forecast,Selected_Model,Total_Sales,Total_Sales_Lower,Total_Sales_Upper,Total_Margin,Total_Margin_Lower,Total_Margin_Upper
2026-28,ST10,SKU0049,ST10_SKU0049,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,VitalStrand,21.97,16.04,403.8518479304189,263.25912532913867,538.9733881217113,403.8518479304189,LightGBM,8872.63,5783.8,11841.25,2394.84,1561.13,3196.11
2026-23,ST10,SKU0050,ST10_SKU0050,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Argan Oil,GlossRoot,12.03,7.46,74.30496911552916,28.635006457043488,127.03463418177085,74.30496911552916,LightGBM,893.89,344.48,1528.23,339.57,130.86,580.55
2026-24,ST10,SKU0050,ST10_SKU0050,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Argan Oil,GlossRoot,12.03,7.46,70.5478331058283,29.103291455891064,116.5086679744477,70.5478331058283,LightGBM,848.69,350.11,1401.6,322.4,133.0,532.44
2026-25,ST10,SKU0050,ST10_SKU0050,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Argan Oil,GlossRoot,12.03,7.46,69.099974548812,23.81000474249063,115.05345011804133,69.099974548812,LightGBM,831.27,286.43,1384.09,315.79,108.81,525.79
2026-26,ST10,SKU0050,ST10_SKU0050,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Argan Oil,GlossRoot,12.03,7.46,69.099974548812,26.558424568040827,118.1743208844888,69.099974548812,LightGBM,831.27,319.5,1421.64,315.79,121.37,540.06
2026-27,ST10,SKU0050,ST10_SKU0050,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Argan Oil,GlossRoot,12.03,7.46,71.77492851484548,31.057752469767745,115.48485659447653,71.77492851484548,LightGBM,863.45,373.62,1389.28,328.01,141.93,527.77
2026-28,ST10,SKU0050,ST10_SKU0050,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Argan Oil,GlossRoot,12.03,7.46,68.62025876575326,29.319686808253127,116.26772093255718,68.62025876575326,LightGBM,825.5,352.72,1398.7,313.59,133.99,531.34
2026-23,ST10,SKU0051,ST10_SKU0051,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Damage Repair,Velinea,14.76,10.48,109.5217082823081,51.90997463088768,173.6271604146302,109.5217082823081,LightGBM,1616.54,766.19,2562.74,468.75,222.17,743.12
2026-24,ST10,SKU0051,ST10_SKU0051,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Damage Repair,Velinea,14.76,10.48,111.63249550461835,56.071074890138384,178.4599549329116,111.63249550461835,LightGBM,1647.7,827.61,2634.07,477.79,239.98,763.81
2026-25,ST10,SKU0051,ST10_SKU0051,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Damage Repair,Velinea,14.76,10.48,108.18906061538102,54.12019881990971,178.18454371250283,108.18906061538102,LightGBM,1596.87,798.81,2630.0,463.05,231.63,762.63
2026-26,ST10,SKU0051,ST10_SKU0051,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Damage Repair,Velinea,14.76,10.48,110.89039487724135,51.628125662273085,178.4599549329116,110.89039487724135,LightGBM,1636.74,762.03,2634.07,474.61,220.97,763.81
2026-27,ST10,SKU0051,ST10_SKU0051,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Damage Repair,Velinea,14.76,10.48,112.34232515654209,60.53906314582512,179.72471487268632,112.34232515654209,LightGBM,1658.17,893.56,2652.74,480.83,259.11,769.22
2026-28,ST10,SKU0051,ST10_SKU0051,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Damage Repair,Velinea,14.76,10.48,109.56606634227799,54.973960183996645,179.38258971159075,109.56606634227799,LightGBM,1617.2,811.42,2647.69,468.94,235.29,767.76
2026-23,ST10,SKU0052,ST10_SKU0052,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,NourishLab,25.85,18.61,37.64120562401502,5.994153935690627,64.68005418780771,37.64120562401502,LightGBM,973.03,154.95,1671.98,272.52,43.4,468.28
2026-24,ST10,SKU0052,ST10_SKU0052,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,NourishLab,25.85,18.61,39.685745910090766,9.978588253340416,79.44206852058421,39.685745910090766,LightGBM,1025.88,257.95,2053.58,287.32,72.24,575.16
2026-25,ST10,SKU0052,ST10_SKU0052,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,NourishLab,25.85,18.61,35.83502708105614,3.6867495081972157,78.16812376225623,35.83502708105614,LightGBM,926.34,95.3,2020.65,259.45,26.69,565.94
2026-26,ST10,SKU0052,ST10_SKU0052,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,NourishLab,25.85,18.61,37.259348851948836,8.28882142154077,76.7847852007594,37.259348851948836,LightGBM,963.15,214.27,1984.89,269.76,60.01,555.92
2026-27,ST10,SKU0052,ST10_SKU0052,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,NourishLab,25.85,18.61,37.1067615669844,7.876575477836686,70.2797928856339,37.1067615669844,LightGBM,959.21,203.61,1816.73,268.65,57.03,508.83
2026-28,ST10,SKU0052,ST10_SKU0052,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,NourishLab,25.85,18.61,39.213914411088666,12.628924196439986,75.5176943627179,39.213914411088666,LightGBM,1013.68,326.46,1952.13,283.91,91.43,546.75
2026-23,ST10,SKU0053,ST10_SKU0053,Southeast,Southeast,Premium Urban,Own,Hair Care,Treatment,Mainstream,Keratin,Revynce,15.13,12.41,17.74103520751075,0.02892749641491898,40.82414992951677,17.74103520751075,LightGBM,268.42,0.44,617.67,48.26,0.08,111.04
2026-24,ST10,SKU0053,ST10_SKU0053,Southeast,Southeast,Premium Urban,Own,Hair Care,Treatment,Mainstream,Keratin,Revynce,15.13,12.41,18.59692508927259,0.05098060016674337,46.466357651889275,18.59692508927259,LightGBM,281.37,0.77,703.04,50.58,0.14,126.39
2026-25,ST10,SKU0053,ST10_SKU0053,Southeast,Southeast,Premium Urban,Own,Hair Care,Treatment,Mainstream,Keratin,Revynce,15.13,12.41,18.133685704936195,0.028969964808818836,45.10275772957783,18.133685704936195,LightGBM,274.36,0.44,682.4,49.32,0.08,122.68
2026-26,ST10,SKU0053,ST10_SKU0053,Southeast,Southeast,Premium Urban,Own,Hair Care,Treatment,Mainstream,Keratin,Revynce,15.13,12.41,17.04119538978617,1.6655287137270631,44.35014827397396,17.04119538978617,LightGBM,257.83,25.2,671.02,46.35,4.53,120.63
2026-27,ST10,SKU0053,ST10_SKU0053,Southeast,Southeast,Premium Urban,Own,Hair Care,Treatment,Mainstream,Keratin,Revynce,15.13,12.41,18.27906015427892,2.513556063758321,41.142825019731056,18.27906015427892,LightGBM,276.56,38.03,622.49,49.72,6.84,111.91
2026-28,ST10,SKU0053,ST10_SKU0053,Southeast,Southeast,Premium Urban,Own,Hair Care,Treatment,Mainstream,Keratin,Revynce,15.13,12.41,15.939609449008953,3.1914562948160192,38.865396365780384,15.939609449008953,LightGBM,241.17,48.29,588.03,43.36,8.68,105.71
2026-23,ST10,SKU0054,ST10_SKU0054,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,Lustra Botanix,10.87,6.3,95.41654387929715,36.5732638899283,152.43377898958863,95.41654387929715,LightGBM,1037.18,397.55,1656.96,436.05,167.14,696.62
2026-24,ST10,SKU0054,ST10_SKU0054,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,Lustra Botanix,10.87,6.3,98.7904718033954,49.29669356277109,179.49216000768993,98.7904718033954,LightGBM,1073.85,535.86,1951.08,451.47,225.29,820.28
2026-25,ST10,SKU0054,ST10_SKU0054,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,Lustra Botanix,10.87,6.3,94.71764573820091,49.05351707816215,165.5150867369096,94.71764573820091,LightGBM,1029.58,533.21,1799.15,432.86,224.17,756.4
2026-26,ST10,SKU0054,ST10_SKU0054,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,Lustra Botanix,10.87,6.3,101.64033550948695,49.730039556798374,169.82842133373862,101.64033550948695,LightGBM,1104.83,540.57,1846.03,464.5,227.27,776.12
2026-27,ST10,SKU0054,ST10_SKU0054,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,Lustra Botanix,10.87,6.3,94.21934683308162,41.344272578125235,148.2195514054531,94.21934683308162,LightGBM,1024.16,449.41,1611.15,430.58,188.94,677.36
2026-28,ST10,SKU0054,ST10_SKU0054,Southeast,Southeast,Premium Urban,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,Lustra Botanix,10.87,6.3,93.89564319882501,41.00340595940369,151.08265667845598,93.89564319882501,LightGBM,1020.65,445.71,1642.27,429.1,187.39,690.45
2026-23,ST10,SKU0055,ST10_SKU0055,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,PureMane,15.76,12.61,18.951702924120422,0.0,46.0537382982769,18.951702924120422,LightGBM,298.68,0.0,725.81,59.7,0.0,145.07
2026-24,ST10,SKU0055,ST10_SKU0055,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,PureMane,15.76,12.61,19.472590908339463,0.0,42.450349150578106,19.472590908339463,LightGBM,306.89,0.0,669.02,61.34,0.0,133.72
2026-25,ST10,SKU0055,ST10_SKU0055,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,PureMane,15.76,12.61,20.86646617384774,0.11018772517341702,48.97215976528581,20.86646617384774,LightGBM,328.86,1.74,771.8,65.73,0.35,154.26
2026-26,ST10,SKU0055,ST10_SKU0055,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,PureMane,15.76,12.61,21.949514431441024,0.2611509188589297,48.21457912430661,21.949514431441024,LightGBM,345.92,4.12,759.86,69.14,0.82,151.88
2026-27,ST10,SKU0055,ST10_SKU0055,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,PureMane,15.76,12.61,16.917817109275422,2.3326889094743666,40.4605236427767,16.917817109275422,LightGBM,266.62,36.76,637.66,53.29,7.35,127.45
2026-28,ST10,SKU0055,ST10_SKU0055,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,PureMane,15.76,12.61,18.580290939878193,2.5800402987093785,46.514222657950334,18.580290939878193,LightGBM,292.83,40.66,733.06,58.53,8.13,146.52
2026-23,ST10,SKU0056,ST10_SKU0056,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Biotin,PureMane,9.8,5.49,116.36408651700175,58.728955556075796,177.8689512178197,116.36408651700175,LightGBM,1140.37,575.54,1743.12,501.53,253.12,766.62
2026-24,ST10,SKU0056,ST10_SKU0056,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Biotin,PureMane,9.8,5.49,120.58725339090942,59.75887768641461,192.68499531614913,120.58725339090942,LightGBM,1181.76,585.64,1888.31,519.73,257.56,830.47
2026-25,ST10,SKU0056,ST10_SKU0056,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Biotin,PureMane,9.8,5.49,136.6029287459549,75.48468996010082,216.99526904692024,136.6029287459549,LightGBM,1338.71,739.75,2126.55,588.76,325.34,935.25
2026-26,ST10,SKU0056,ST10_SKU0056,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Biotin,PureMane,9.8,5.49,127.97497464259183,77.00339516402013,225.3588918554693,127.97497464259183,LightGBM,1254.15,754.63,2208.52,551.57,331.88,971.3
2026-27,ST10,SKU0056,ST10_SKU0056,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Biotin,PureMane,9.8,5.49,129.92024813374755,73.04053625947122,216.41925016848123,129.92024813374755,LightGBM,1273.22,715.8,2120.91,559.96,314.8,932.77
2026-28,ST10,SKU0056,ST10_SKU0056,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Biotin,PureMane,9.8,5.49,127.73620545354211,65.61641847882372,213.7331975917462,127.73620545354211,LightGBM,1251.81,643.04,2094.59,550.54,282.81,921.19
2026-23,ST10,SKU0057,ST10_SKU0057,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,GlossRoot,24.61,20.18,130.9472696284661,55.77693428032945,189.67439931486732,130.9472696284661,LightGBM,3222.61,1372.67,4667.89,580.1,247.09,840.26
2026-24,ST10,SKU0057,ST10_SKU0057,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,GlossRoot,24.61,20.18,134.72594873545452,53.49330997774137,190.86435536145106,134.72594873545452,LightGBM,3315.61,1316.47,4697.17,596.84,236.98,845.53
2026-25,ST10,SKU0057,ST10_SKU0057,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,GlossRoot,24.61,20.18,128.69956827097437,53.34059927458689,192.45034024269665,128.69956827097437,LightGBM,3167.3,1312.71,4736.2,570.14,236.3,852.56
2026-26,ST10,SKU0057,ST10_SKU0057,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,GlossRoot,24.61,20.18,134.9609029459409,58.425492468069216,186.6497224303477,134.9609029459409,LightGBM,3321.39,1437.85,4593.45,597.88,258.82,826.86
2026-27,ST10,SKU0057,ST10_SKU0057,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,GlossRoot,24.61,20.18,121.51695570764493,55.75085130914545,187.61100839718088,121.51695570764493,LightGBM,2990.53,1372.03,4617.11,538.32,246.98,831.12
2026-28,ST10,SKU0057,ST10_SKU0057,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,GlossRoot,24.61,20.18,116.88827320610326,54.75945663108202,181.7460392538523,116.88827320610326,LightGBM,2876.62,1347.63,4472.77,517.82,242.58,805.13
2026-23,ST10,SKU0058,ST10_SKU0058,Southeast,Southeast,Premium Urban,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,Revynce,19.47,13.24,81.69835736471605,34.26092405194097,139.66266484106222,81.69835736471605,LightGBM,1590.67,667.06,2719.23,508.98,213.45,870.1
2026-24,ST10,SKU0058,ST10_SKU0058,Southeast,Southeast,Premium Urban,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,Revynce,19.47,13.24,88.20276843746963,35.02591810436795,140.71208268419312,88.20276843746963,LightGBM,1717.31,681.95,2739.66,549.5,218.21,876.64
2026-25,ST10,SKU0058,ST10_SKU0058,Southeast,Southeast,Premium Urban,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,Revynce,19.47,13.24,99.74563670715635,40.97661686617952,150.74334214281572,99.74563670715635,LightGBM,1942.05,797.81,2934.97,621.42,255.28,939.13
2026-26,ST10,SKU0058,ST10_SKU0058,Southeast,Southeast,Premium Urban,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,Revynce,19.47,13.24,94.0366301143984,40.69375796965416,138.95184518245472,94.0366301143984,LightGBM,1830.89,792.31,2705.39,585.85,253.52,865.67
2026-27,ST10,SKU0058,ST10_SKU0058,Southeast,Southeast,Premium Urban,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,Revynce,19.47,13.24,95.15812602212766,38.614586261120046,138.0430188165161,95.15812602212766,LightGBM,1852.73,751.83,2687.7,592.84,240.57,860.01
2026-28,ST10,SKU0058,ST10_SKU0058,Southeast,Southeast,Premium Urban,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,Revynce,19.47,13.24,94.6815626624956,41.49498984225273,137.20215273156683,94.6815626624956,LightGBM,1843.45,807.91,2671.33,589.87,258.51,854.77
2026-23,ST10,SKU0059,ST10_SKU0059,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Argan Oil,NourishLab,9.5,5.61,22.29042538793931,0.9314258923382038,57.448122054751856,22.29042538793931,LightGBM,211.76,8.85,545.76,86.71,3.62,223.47
2026-24,ST10,SKU0059,ST10_SKU0059,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Argan Oil,NourishLab,9.5,5.61,29.361605517775406,0.9891631377219493,72.9631261999053,29.361605517775406,LightGBM,278.94,9.4,693.15,114.22,3.85,283.83
2026-25,ST10,SKU0059,ST10_SKU0059,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Argan Oil,NourishLab,9.5,5.61,26.090634606652067,1.0179931011406012,64.48504465566754,26.090634606652067,LightGBM,247.86,9.67,612.61,101.49,3.96,250.85
2026-26,ST10,SKU0059,ST10_SKU0059,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Argan Oil,NourishLab,9.5,5.61,31.757769324894095,1.068359347743726,61.72979759054349,31.757769324894095,LightGBM,301.7,10.15,586.43,123.54,4.16,240.13
2026-27,ST10,SKU0059,ST10_SKU0059,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Argan Oil,NourishLab,9.5,5.61,25.51553852243701,1.85365251137937,50.299016654783046,25.51553852243701,LightGBM,242.4,17.61,477.84,99.26,7.21,195.66
2026-28,ST10,SKU0059,ST10_SKU0059,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Argan Oil,NourishLab,9.5,5.61,25.987553526244973,3.237320306448341,53.903850622272756,25.987553526244973,LightGBM,246.88,30.75,512.09,101.09,12.59,209.69
2026-23,ST10,SKU0060,ST10_SKU0060,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,VitalStrand,16.88,11.14,70.66304847473957,22.279937754638095,115.6907129786243,70.66304847473957,LightGBM,1192.79,376.09,1952.86,405.61,127.89,664.06
2026-24,ST10,SKU0060,ST10_SKU0060,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,VitalStrand,16.88,11.14,69.92200039355569,22.57191724599545,122.16952389601744,69.92200039355569,LightGBM,1180.28,381.01,2062.22,401.35,129.56,701.25
2026-25,ST10,SKU0060,ST10_SKU0060,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,VitalStrand,16.88,11.14,71.9139243341611,22.660657512139398,121.47671318758749,71.9139243341611,LightGBM,1213.91,382.51,2050.53,412.79,130.07,697.28
2026-26,ST10,SKU0060,ST10_SKU0060,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,VitalStrand,16.88,11.14,73.89153677422212,22.24536417905923,124.49738863628787,73.89153677422212,LightGBM,1247.29,375.5,2101.52,424.14,127.69,714.62
2026-27,ST10,SKU0060,ST10_SKU0060,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,VitalStrand,16.88,11.14,66.06810244510412,28.060299689806822,121.44359211393005,66.06810244510412,LightGBM,1115.23,473.66,2049.97,379.23,161.07,697.09
2026-28,ST10,SKU0060,ST10_SKU0060,Southeast,Southeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,VitalStrand,16.88,11.14,70.08373458717932,26.792540857602695,117.91618254939767,70.08373458717932,LightGBM,1183.01,452.26,1990.43,402.28,153.79,676.84
2026-23,ST11,SKU0001,ST11_SKU0001,West,West,Premium Urban,Own,Hair Care,Shampoo,Economy,Color Protection,EarthTress,11.99,8.15,52.9956008055081,16.692677509867472,84.82060144708456,52.9956008055081,LightGBM,635.42,200.15,1017.0,203.5,64.1,325.71
2026-24,ST11,SKU0001,ST11_SKU0001,West,West,Premium Urban,Own,Hair Care,Shampoo,Economy,Color Protection,EarthTress,11.99,8.15,53.20327333165742,15.326482869310194,79.35096454916801,53.20327333165742,LightGBM,637.91,183.76,951.42,204.3,58.85,304.71
2026-25,ST11,SKU0001,ST11_SKU0001,West,West,Premium Urban,Own,Hair Care,Shampoo,Economy,Color Protection,EarthTress,11.99,8.15,51.682229326075735,11.987162445187694,81.44313826125908,51.682229326075735,LightGBM,619.67,143.73,976.5,198.46,46.03,312.74
2026-26,ST11,SKU0001,ST11_SKU0001,West,West,Premium Urban,Own,Hair Care,Shampoo,Economy,Color Protection,EarthTress,11.99,8.15,52.670905015500566,19.654513430513298,89.13888568836698,52.670905015500566,LightGBM,631.52,235.66,1068.78,202.26,75.47,342.29
2026-27,ST11,SKU0001,ST11_SKU0001,West,West,Premium Urban,Own,Hair Care,Shampoo,Economy,Color Protection,EarthTress,11.99,8.15,52.09786001174102,20.595508144752607,87.23258008706829,52.09786001174102,LightGBM,624.65,246.94,1045.92,200.06,79.09,334.97
2026-28,ST11,SKU0001,ST11_SKU0001,West,West,Premium Urban,Own,Hair Care,Shampoo,Economy,Color Protection,EarthTress,11.99,8.15,51.601132656311066,22.510710322984743,90.11083184653624,51.601132656311066,LightGBM,618.7,269.9,1080.43,198.15,86.44,346.03
2026-23,ST11,SKU0002,ST11_SKU0002,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Sulphate Free,EarthTress,37.29,23.12,373.71121462833366,249.25978380643588,502.65393442854224,373.71121462833366,LightGBM,13935.69,9294.9,18743.97,5295.49,3532.01,7122.61
2026-24,ST11,SKU0002,ST11_SKU0002,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Sulphate Free,EarthTress,37.29,23.12,361.72820635973414,261.9919994466084,497.5631674361598,361.72820635973414,LightGBM,13488.84,9769.68,18554.13,5125.69,3712.43,7050.47
2026-25,ST11,SKU0002,ST11_SKU0002,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Sulphate Free,EarthTress,37.29,23.12,396.12601889338947,271.87229173762717,507.9712440708149,396.12601889338947,LightGBM,14771.54,10138.12,18942.25,5613.11,3852.43,7197.95
2026-26,ST11,SKU0002,ST11_SKU0002,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Sulphate Free,EarthTress,37.29,23.12,366.09518982451806,273.14580362055807,504.35261172040305,366.09518982451806,LightGBM,13651.69,10185.61,18807.31,5187.57,3870.48,7146.68
2026-27,ST11,SKU0002,ST11_SKU0002,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Sulphate Free,EarthTress,37.29,23.12,374.22062064855754,270.11183446235924,501.1770457380429,374.22062064855754,LightGBM,13954.69,10072.47,18688.89,5302.71,3827.48,7101.68
2026-28,ST11,SKU0002,ST11_SKU0002,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Sulphate Free,EarthTress,37.29,23.12,349.2169951746801,265.4701244474742,509.6822440845785,349.2169951746801,LightGBM,13022.3,9899.38,19006.05,4948.4,3761.71,7222.2
2026-23,ST11,SKU0003,ST11_SKU0003,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,VitalStrand,15.46,11.13,11.545614241394077,0.01137548492410136,27.723915338536795,11.545614241394077,LightGBM,178.5,0.18,428.61,49.99,0.05,120.04
