SKU_ID,Sub_Category,ABC_Class,granularity_level,granularity_value,total_revenue,total_margin,support_in_group,avg_lift,basket_dependency_score,substitution_score,abc_signal,revenue_signal,margin_signal,support_signal,lift_signal,dependency_signal,substitution_signal,delist_score,SalesIndex,MarginIndex,VelocityIndex,InventoryEfficiency,GMROI,SentimentIndex,MarketStrengthIndex,Forecasted_Sales,Forecast_Growth_Pct,Trend_Direction,Forecast_Confidence,Health_Score,Health_Band,Delist_Band,GMROI_Band,Forecast_Band,Basket_Role,Recapture_Potential,Cannibalization_Risk,Decision,Decision_Reason,Recommended_Action,Recommendation_Narrative
SKU0042,Conditioner,C,Store,ST05,27429.1,7999.65,0.028999,0.4926,0,1.0,1.0,0.5667,0.5333,0.25,0.5333,0.4917,0.8917,0.5992,0.3508,0.9164,28.2348,0.6122,11.625,0.1833,0.4569,25588.76,1.26,Stable,0.4121,0.1877,LOW_HEALTH,MID_DELIST,MID_GMROI,FLAT,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (+1.3%), LOW_HEALTH health (0.19), and MID_DELIST delist signal (0.60) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"PureMane Herbal Conditioner 150ml is on a declining commercial trajectory in Conditioner within Store 'ST05'. Health score of 0.19 and forecast growth of +1.3% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 12 no longer justifies continued full-range support, while a delist score of 0.60 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0007,Hair Color,B,Store,ST05,28621.66,10308.82,0.016874,0.2647,0,1.0,0.5,0.55,0.45,0.4833,0.9833,0.4917,0.8917,0.5842,0.0705,1.2355,10.8272,0.3031,6.0949,0.4119,0.5646,26532.25,3.36,Upward,0.348,0.2711,MID_HEALTH,MID_DELIST,LOW_GMROI,GROWTH,Substitutable,1.0,0.0,KEEP_WATCH,MID_HEALTH health (0.27) and MID_DELIST delist pressure with positive forecast growth (+3.4%). Basket role 'Substitutable' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"EarthTress Color Protection Hair Color 400ml is a below-average performer in Hair Color within Store 'ST05', with a health score of 0.27 and a positive forecast growth (+3.4%). While commercial KPIs are under pressure — GMROI of 6 and delist score of 0.58 — the SKU's 'Substitutable' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0056,Conditioner,C,Store,ST05,35772.0,14877.06,0.026271,0.4114,0,1.0,1.0,0.4667,0.35,0.3167,0.8167,0.4917,0.8917,0.5808,0.4576,1.3068,22.6076,0.5233,16.0964,0.7436,0.4165,25335.95,6.55,Upward,0.4105,0.3086,HIGH_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.31), MID_GMROI GMROI, and positive forecast growth (+6.5%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"PureMane Biotin Conditioner 300ml is a solid C-class contributor to the Conditioner assortment within Store 'ST05'. Health score of 0.31, GMROI of 16, and a positive forecast growth (+6.5%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0051,Conditioner,C,Store,ST05,58199.8,15011.72,0.024957,0.3589,0,1.0,1.0,0.3167,0.3333,0.3333,0.9167,0.4917,0.8917,0.56,0.7444,0.8105,17.8153,0.4211,6.1924,0.4974,0.2999,24451.3,-1.02,Stable,0.3883,0.188,LOW_HEALTH,MID_DELIST,LOW_GMROI,FLAT,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (-1.0%), LOW_HEALTH health (0.19), and MID_DELIST delist signal (0.56) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Velinea Damage Repair Conditioner 200ml is on a declining commercial trajectory in Conditioner within Store 'ST05'. Health score of 0.19 and forecast growth of -1.0% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 6 no longer justifies continued full-range support, while a delist score of 0.56 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0025,Conditioner,C,Store,ST05,43582.5,17458.26,0.027685,0.3827,0,1.0,1.0,0.3833,0.3,0.3,0.8667,0.4917,0.8917,0.5567,0.5575,1.2587,12.9022,0.2952,8.6223,0.3998,0.1932,25227.12,2.63,Upward,0.3726,0.1848,LOW_HEALTH,MID_DELIST,MID_GMROI,FLAT,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (+2.6%), LOW_HEALTH health (0.18), and MID_DELIST delist signal (0.56) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Lustra Botanix Anti Dandruff Conditioner 400ml is on a declining commercial trajectory in Conditioner within Store 'ST05'. Health score of 0.18 and forecast growth of +2.6% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 9 no longer justifies continued full-range support, while a delist score of 0.56 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0019,Treatment,B,Store,ST05,22467.07,4073.66,0.003587,0.598,0,0.0,0.5,0.6,0.6167,0.7833,0.3,0.4917,0.275,0.5425,2.3057,0.7835,,,,0.4323,0.4818,25973.96,3.74,Upward,0.3015,0.3006,MID_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Solo,0.0,0.0,KEEP_WATCH,MID_HEALTH health (0.30) and MID_DELIST delist pressure with positive forecast growth (+3.7%). Basket role 'Solo' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"EarthTress Argan Oil Treatment 300ml is a below-average performer in Treatment within Store 'ST05', with a health score of 0.30 and a positive forecast growth (+3.7%). While commercial KPIs are under pressure — GMROI of N/A and delist score of 0.54 — the SKU's 'Solo' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0029,Hair Serum,B,Store,ST05,45863.53,11995.29,0.008487,0.4334,0,0.6,0.5,0.3667,0.4167,0.6,0.7667,0.4917,0.75,0.5225,0.1324,1.1906,,,,0.3544,0.3557,25578.46,5.65,Upward,0.3825,0.2054,LOW_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Substitutable,0.6,0.0,PHASE_OUT,"Sharp forecast decline (+5.7%), LOW_HEALTH health (0.21), and MID_DELIST delist signal (0.52) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"GlossRoot Sulphate Free Hair Serum 650ml is on a declining commercial trajectory in Hair Serum within Store 'ST05'. Health score of 0.21 and forecast growth of +5.7% indicate sustained deterioration that is unlikely to reverse organically. GMROI of N/A no longer justifies continued full-range support, while a delist score of 0.52 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0022,Treatment,B,Store,ST05,29166.0,7680.48,0.003941,0.5943,0,0.0,0.5,0.5333,0.5667,0.7333,0.3167,0.4917,0.275,0.5133,2.9932,1.1379,,,,0.0022,0.5335,25535.32,8.94,Upward,0.3379,0.3239,HIGH_HEALTH,MID_DELIST,MID_GMROI,STRONG_GROWTH,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.32), MID_GMROI GMROI, and strong forecast growth (+8.9%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"SilkenAura Anti Dandruff Treatment 200ml is a solid B-class contributor to the Treatment assortment within Store 'ST05'. Health score of 0.32, GMROI of N/A, and a strong forecast growth (+8.9%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0021,Hair Oil,B,Store,ST05,33050.19,12215.09,0.005355,0.4375,0,0.0,0.5,0.5,0.4,0.6667,0.75,0.4917,0.275,0.5067,1.2616,1.4882,,,,0.5109,0.568,24020.82,-3.7,Downward,0.3401,0.3765,HIGH_HEALTH,MID_DELIST,MID_GMROI,DECLINE,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.38), MID_GMROI GMROI, and declining forecast (-3.7%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"EarthTress Color Protection Hair Oil 250ml is a solid B-class contributor to the Hair Oil assortment within Store 'ST05'. Health score of 0.38, GMROI of N/A, and a declining forecast (-3.7%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0052,Treatment,B,Store,ST05,30656.97,7915.55,0.004345,0.6114,0,0.0,0.5,0.5167,0.55,0.6833,0.2833,0.4917,0.275,0.4958,3.1462,1.1157,,,,0.6654,0.2083,25130.1,4.44,Upward,0.3784,0.3317,HIGH_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.33), MID_GMROI GMROI, and positive forecast growth (+4.4%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"NourishLab Argan Oil Treatment 250ml is a solid B-class contributor to the Treatment assortment within Store 'ST05'. Health score of 0.33, GMROI of N/A, and a positive forecast growth (+4.4%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0016,Hair Color,B,Store,ST05,53334.65,21720.86,0.021825,0.3139,0,1.0,0.5,0.3333,0.2667,0.4167,0.95,0.4917,0.8917,0.4908,0.1313,1.397,24.0723,0.6652,16.5393,0.1908,0.3804,24100.37,5.43,Upward,0.3347,0.213,LOW_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (+5.4%), LOW_HEALTH health (0.21), and MID_DELIST delist signal (0.49) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"NourishLab Anti Dandruff Hair Color 500ml is on a declining commercial trajectory in Hair Color within Store 'ST05'. Health score of 0.21 and forecast growth of +5.4% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 17 no longer justifies continued full-range support, while a delist score of 0.49 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0045,Hair Oil,B,Store,ST05,39718.97,7623.29,0.019602,0.5349,0,0.0,0.5,0.4167,0.5833,0.4667,0.4833,0.4917,0.275,0.47,1.5162,0.7728,13.0407,0.3249,3.0974,0.8625,0.401,24928.1,5.09,Upward,0.4168,0.2995,MID_HEALTH,MID_DELIST,LOW_GMROI,GROWTH,Solo,0.0,0.0,KEEP_WATCH,MID_HEALTH health (0.30) and MID_DELIST delist pressure with positive forecast growth (+5.1%). Basket role 'Solo' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"Velinea Color Protection Hair Oil 250ml is a below-average performer in Hair Oil within Store 'ST05', with a health score of 0.30 and a positive forecast growth (+5.1%). While commercial KPIs are under pressure — GMROI of 3 and delist score of 0.47 — the SKU's 'Solo' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0046,Hair Oil,B,Store,ST05,39577.29,11761.21,0.019905,0.4408,0,0.0,0.5,0.4333,0.4333,0.45,0.7167,0.4917,0.275,0.4642,1.5108,1.1966,100.5687,3.8865,42.5225,0.4573,0.5616,24815.43,-0.36,Stable,0.3779,0.391,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.39), HIGH_GMROI GMROI, and flat forecast (-0.4%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"SilkenAura Anti Hair Fall Hair Oil 150ml is a solid B-class contributor to the Hair Oil assortment within Store 'ST05'. Health score of 0.39, GMROI of 43, and a flat forecast (-0.4%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0039,Hair Oil,B,Store,ST05,58602.98,8790.99,0.020158,0.4468,0,0.0,0.5,0.3,0.5167,0.4333,0.7,0.4917,0.275,0.45,2.2371,0.604,16.9128,0.4941,2.9848,0.6722,0.2423,25054.14,-0.35,Stable,0.3423,0.238,MID_HEALTH,MID_DELIST,LOW_GMROI,FLAT,Solo,0.0,0.0,KEEP_WATCH,MID_HEALTH health (0.24) and MID_DELIST delist pressure with flat forecast (-0.3%). Basket role 'Solo' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"VitalStrand Color Protection Hair Oil 250ml is a below-average performer in Hair Oil within Store 'ST05', with a health score of 0.24 and a flat forecast (-0.3%). While commercial KPIs are under pressure — GMROI of 3 and delist score of 0.45 — the SKU's 'Solo' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0009,Hair Mask,B,Store,ST05,84820.41,26468.97,0.027988,0.3632,0,1.0,0.5,0.2667,0.2333,0.2833,0.9,0.4917,0.8917,0.4458,0.1294,1.1077,26.5689,0.6267,12.052,0.6001,0.6075,25989.14,-0.19,Stable,0.319,0.3073,HIGH_HEALTH,MID_DELIST,MID_GMROI,FLAT,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.31), MID_GMROI GMROI, and flat forecast (-0.2%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"SilkenAura Herbal Hair Mask 200ml is a solid B-class contributor to the Hair Mask assortment within Store 'ST05'. Health score of 0.31, GMROI of 12, and a flat forecast (-0.2%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
